block_fips_code,block_population,census_tract,zcta,census_block_group,neighborhood
440070008001048,0,44007000800,02903,440070008001,Downtown
440070008001049,103,44007000800,02903,440070008001,Downtown
440070008001050,0,44007000800,02903,440070008001,Downtown
440070008001051,0,44007000800,02903,440070008001,Downtown
440070008001052,0,44007000800,02903,440070008001,Downtown
440070008001053,0,44007000800,02903,440070008001,Downtown
440070008001054,0,44007000800,02903,440070008001,Downtown
440070008001055,0,44007000800,02903,440070008001,Downtown
440070008001056,0,44007000800,02903,440070008001,Downtown
440070008001057,0,44007000800,02903,440070008001,Downtown
440070008001058,0,44007000800,02903,440070008001,Downtown
440070008001060,0,44007000800,02903,440070008001,Downtown
440070008001061,0,44007000800,02903,440070008001,Downtown
440070008001063,0,44007000800,02903,440070008001,Downtown
440070008001064,0,44007000800,02903,440070008001,Downtown
440070008001065,0,44007000800,02903,440070008001,Downtown
440070008001066,5,44007000800,02903,440070008001,Downtown
440070008001067,0,44007000800,02903,440070008001,Downtown
440070008001068,0,44007000800,02903,440070008001,Downtown
440070008001069,0,44007000800,02903,440070008001,Downtown
440070008001070,12,44007000800,02903,440070008001,Downtown
440070008001071,8,44007000800,02903,440070008001,Downtown
440070008001072,0,44007000800,02903,440070008001,Downtown
440070008001073,0,44007000800,02903,440070008001,Downtown
440070008001074,0,44007000800,02903,440070008001,Downtown
440070008001075,0,44007000800,02903,440070008001,Downtown
440070008001076,0,44007000800,02903,440070008001,Downtown
440070008001077,22,44007000800,02903,440070008001,Downtown
440070008001078,0,44007000800,02903,440070008001,Downtown
440070008001079,0,44007000800,02903,440070008001,Downtown
440070008001080,0,44007000800,02903,440070008001,Downtown
440070008001081,511,44007000800,02903,440070008001,Downtown
440070008001082,0,44007000800,02903,440070008001,Downtown
440070008001083,0,44007000800,02903,440070008001,Downtown
440070008001084,63,44007000800,02903,440070008001,Downtown
440070008001085,0,44007000800,02903,440070008001,Downtown
440070008001086,0,44007000800,02903,440070008001,Downtown
440070008002000,0,44007000800,02903,440070008002,Downtown
440070008002001,0,44007000800,02903,440070008002,Downtown
440070008002002,0,44007000800,02903,440070008002,Downtown
440070008002003,361,44007000800,02903,440070008002,Downtown
440070008002004,0,44007000800,02903,440070008002,Downtown
440070008002005,0,44007000800,02903,440070008002,Downtown
440070008002008,0,44007000800,02903,440070008002,Downtown
440070008002009,0,44007000800,02903,440070008002,Downtown
440070008002010,0,44007000800,02903,440070008002,Downtown
440070008002011,360,44007000800,02903,440070008002,Downtown
440070008002012,185,44007000800,02903,440070008002,Downtown
440070008002013,246,44007000800,02903,440070008002,Downtown
440070008002014,0,44007000800,02903,440070008002,Downtown
440070008002015,0,44007000800,02903,440070008002,Downtown
440070008002016,0,44007000800,02903,440070008002,Downtown
440070008002017,0,44007000800,02903,440070008002,Downtown
440070008002018,0,44007000800,02903,440070008002,Downtown
440070008002019,0,44007000800,02903,440070008002,Downtown
440070008002023,0,44007000800,02903,440070008002,Downtown
440070008002024,0,44007000800,02903,440070008002,Downtown
440070008003000,0,44007000800,02903,440070008003,Downtown
440070008003001,0,44007000800,02903,440070008003,Downtown
440070008003002,0,44007000800,02903,440070008003,Downtown
440070008003003,0,44007000800,02903,440070008003,Downtown
440070008003004,0,44007000800,02903,440070008003,Downtown
440070008003005,0,44007000800,02903,440070008003,Downtown
440070008003006,527,44007000800,02903,440070008003,Downtown
440070008003007,0,44007000800,02903,440070008003,Downtown
440070008003008,0,44007000800,02903,440070008003,Downtown
440070008003009,0,44007000800,02903,440070008003,Downtown
440070008003010,0,44007000800,02903,440070008003,Downtown
440070008003011,0,44007000800,02903,440070008003,Downtown
440070008003012,0,44007000800,02903,440070008003,Downtown
440070008003013,0,44007000800,02903,440070008003,Downtown
440070008003014,0,44007000800,02903,440070008003,Downtown
440070008003015,0,44007000800,02903,440070008003,Downtown
440070008003016,0,44007000800,02903,440070008003,Downtown
440070008003017,0,44007000800,02903,440070008003,Downtown
440070008003018,0,44007000800,02903,440070008003,Downtown
440070008003019,4,44007000800,02903,440070008003,Downtown
440070008003020,0,44007000800,02903,440070008003,Downtown
440070008003021,0,44007000800,02903,440070008003,Downtown
440070008003022,0,44007000800,02903,440070008003,Downtown
440070008003023,0,44007000800,02903,440070008003,Downtown
440070008003024,0,44007000800,02903,440070008003,Downtown
440070008003025,43,44007000800,02903,440070008003,Downtown
440070008003026,1,44007000800,02903,440070008003,Downtown
440070008003027,14,44007000800,02903,440070008003,Downtown
440070008003028,909,44007000800,02903,440070008003,Downtown
440070008003029,0,44007000800,02903,440070008003,Downtown
440070008003030,0,44007000800,02903,440070008003,Downtown
440070008003031,69,44007000800,02903,440070008003,Downtown
440070008003032,116,44007000800,02903,440070008003,Downtown
440070008003033,0,44007000800,02903,440070008003,Downtown
440070008003034,0,44007000800,02903,440070008003,Downtown
440070008003035,1,44007000800,02903,440070008003,Downtown
440070008003036,0,44007000800,02903,440070008003,Downtown
440070008003037,0,44007000800,02903,440070008003,Downtown
440070008003038,10,44007000800,02903,440070008003,Downtown
440070008003039,0,44007000800,02903,440070008003,Downtown
440070008003040,0,44007000800,02903,440070008003,Downtown
440070008003041,0,44007000800,02903,440070008003,Downtown
440070008003042,0,44007000800,02903,440070008003,Downtown
440070008003043,0,44007000800,02903,440070008003,Downtown
440070008003044,0,44007000800,02903,440070008003,Downtown
440070008003045,0,44007000800,02903,440070008003,Downtown
440070008003046,0,44007000800,02903,440070008003,Downtown
440070008003047,0,44007000800,02903,440070008003,Downtown
440070008003048,0,44007000800,02903,440070008003,Downtown
440070008003049,0,44007000800,02903,440070008003,Downtown
440070008003050,0,44007000800,02903,440070008003,Downtown
440070008003051,0,44007000800,02903,440070008003,Downtown
440070008003052,0,44007000800,02903,440070008003,Downtown
440070008003053,0,44007000800,02903,440070008003,Downtown
440070008003054,0,44007000800,02903,440070008003,Downtown
440070008003055,0,44007000800,02903,440070008003,Downtown
440070008003056,0,44007000800,02903,440070008003,Downtown
440070008003057,0,44007000800,02903,440070008003,Downtown
440070008003058,0,44007000800,02903,440070008003,Downtown
440070008003059,0,44007000800,02903,440070008003,Downtown
440070008003060,0,44007000800,02903,440070008003,Downtown
440070008003061,0,44007000800,02903,440070008003,Downtown
440070008003062,13,44007000800,02903,440070008003,Downtown
440070008003063,0,44007000800,02903,440070008003,Downtown
440070008003064,0,44007000800,02903,440070008003,Downtown
440070008003065,0,44007000800,02903,440070008003,Downtown
440070008003066,42,44007000800,02903,440070008003,Downtown
440070008003067,0,44007000800,02903,440070008003,Downtown
440070008003068,0,44007000800,02903,440070008003,Downtown
440070008003069,0,44007000800,02903,440070008003,Downtown
440070008003070,46,44007000800,02903,440070008003,Downtown
440070008003071,0,44007000800,02903,440070008003,Downtown
440070008003072,0,44007000800,02903,440070008003,Downtown
440070008003073,0,44007000800,02903,440070008003,Downtown
440070008003074,0,44007000800,02903,440070008003,Downtown
440070031005035,0,44007003100,02908,440070031005,Downtown
440070031005036,0,44007003100,02908,440070031005,Downtown
440070031005043,0,44007003100,02904,440070031005,Downtown
440070031005044,0,44007003100,02904,440070031005,Downtown
440070031005045,0,44007003100,02904,440070031005,Downtown
440070031005046,0,44007003100,02908,440070031005,Downtown
440070031005047,0,44007003100,02908,440070031005,Downtown
440070037002006,0,44007003700,02903,440070037002,Downtown
440070037002007,0,44007003700,02903,440070037002,Downtown
440070023001000,165,44007002300,02908,440070023001,Elmhurst
440070023001001,198,44007002300,02908,440070023001,Elmhurst
440070023001002,121,44007002300,02908,440070023001,Elmhurst
440070023001003,127,44007002300,02908,440070023001,Elmhurst
440070023001004,132,44007002300,02908,440070023001,Elmhurst
440070023001005,208,44007002300,02908,440070023001,Elmhurst
440070023001006,151,44007002300,02908,440070023001,Elmhurst
440070023001007,236,44007002300,02908,440070023001,Elmhurst
440070023002000,377,44007002300,02908,440070023002,Elmhurst
440070023002001,10,44007002300,02908,440070023002,Elmhurst
440070023002002,104,44007002300,02908,440070023002,Elmhurst
440070023002003,157,44007002300,02908,440070023002,Elmhurst
440070023002004,64,44007002300,02908,440070023002,Elmhurst
440070023002005,130,44007002300,02908,440070023002,Elmhurst
440070023002006,0,44007002300,02908,440070023002,Elmhurst
440070023002007,0,44007002300,02908,440070023002,Elmhurst
440070023002008,50,44007002300,02908,440070023002,Elmhurst
440070023002009,74,44007002300,02908,440070023002,Elmhurst
440070023002010,50,44007002300,02908,440070023002,Elmhurst
440070023002011,93,44007002300,02908,440070023002,Elmhurst
440070023003000,141,44007002300,02908,440070023003,Elmhurst
440070023003001,169,44007002300,02908,440070023003,Elmhurst
440070023003002,131,44007002300,02908,440070023003,Elmhurst
440070023003003,57,44007002300,02908,440070023003,Elmhurst
440070023003004,68,44007002300,02908,440070023003,Elmhurst
440070023003005,83,44007002300,02908,440070023003,Elmhurst
440070023003006,109,44007002300,02908,440070023003,Elmhurst
440070023004000,75,44007002300,02908,440070023004,Elmhurst
440070023004001,71,44007002300,02908,440070023004,Elmhurst
440070023004002,70,44007002300,02908,440070023004,Elmhurst
440070023004003,82,44007002300,02908,440070023004,Elmhurst
440070023004004,46,44007002300,02908,440070023004,Elmhurst
440070023004005,84,44007002300,02908,440070023004,Elmhurst
440070023004006,96,44007002300,02908,440070023004,Elmhurst
440070023004007,0,44007002300,02908,440070023004,Elmhurst
440070023004008,54,44007002300,02908,440070023004,Elmhurst
440070023004009,0,44007002300,02908,440070023004,Elmhurst
440070023004010,0,44007002300,02908,440070023004,Elmhurst
440070023004011,77,44007002300,02908,440070023004,Elmhurst
440070023005000,54,44007002300,02908,440070023005,Elmhurst
440070023005001,42,44007002300,02908,440070023005,Elmhurst
440070023005002,40,44007002300,02908,440070023005,Elmhurst
440070023005003,0,44007002300,02908,440070023005,Elmhurst
440070023005004,7,44007002300,02908,440070023005,Elmhurst
440070023005005,30,44007002300,02908,440070023005,Elmhurst
440070023005006,52,44007002300,02908,440070023005,Elmhurst
440070023005007,71,44007002300,02908,440070023005,Elmhurst
440070023005008,51,44007002300,02908,440070023005,Elmhurst
440070023005009,155,44007002300,02908,440070023005,Elmhurst
440070023005010,52,44007002300,02908,440070023005,Elmhurst
440070023005011,46,44007002300,02908,440070023005,Elmhurst
440070023005012,29,44007002300,02908,440070023005,Elmhurst
440070023005013,23,44007002300,02908,440070023005,Elmhurst
440070023005014,25,44007002300,02908,440070023005,Elmhurst
440070023005015,64,44007002300,02908,440070023005,Elmhurst
440070023006000,54,44007002300,02908,440070023006,Elmhurst
440070023006001,54,44007002300,02908,440070023006,Elmhurst
440070023006002,12,44007002300,02908,440070023006,Elmhurst
440070023006003,33,44007002300,02908,440070023006,Elmhurst
440070023006004,62,44007002300,02908,440070023006,Elmhurst
440070023006005,61,44007002300,02908,440070023006,Elmhurst
440070023006006,42,44007002300,02908,440070023006,Elmhurst
440070023006007,50,44007002300,02908,440070023006,Elmhurst
440070023006008,58,44007002300,02908,440070023006,Elmhurst
440070023006009,56,44007002300,02908,440070023006,Elmhurst
440070023006010,39,44007002300,02908,440070023006,Elmhurst
440070023006011,83,44007002300,02908,440070023006,Elmhurst
440070023006012,56,44007002300,02908,440070023006,Elmhurst
440070023006013,46,44007002300,02908,440070023006,Elmhurst
440070024001000,23,44007002400,02908,440070024001,Elmhurst
440070024001001,33,44007002400,02908,440070024001,Elmhurst
440070024001002,46,44007002400,02908,440070024001,Elmhurst
440070024001003,47,44007002400,02908,440070024001,Elmhurst
440070024001004,35,44007002400,02908,440070024001,Elmhurst
440070024001005,50,44007002400,02908,440070024001,Elmhurst
440070024001006,32,44007002400,02908,440070024001,Elmhurst
440070024001007,1873,44007002400,02908,440070024001,Elmhurst
440070024001008,44,44007002400,02908,440070024001,Elmhurst
